,tripduration,starttime,stoptime,startid,startname,endid,endname
10478,640,9/28/2017 16:35,9/28/2017 16:45,3244,University Pl & E 8 St,3255,8 Ave & W 31 St
10479,286,9/28/2017 16:36,9/28/2017 16:40,470,W 20 St & 8 Ave,3255,8 Ave & W 31 St
10480,952,9/28/2017 16:36,9/28/2017 16:52,377,6 Ave & Canal St,3255,8 Ave & W 31 St
10481,591,9/28/2017 16:36,9/28/2017 16:46,3472,W 15 St & 10 Ave,3255,8 Ave & W 31 St
10482,462,9/28/2017 16:37,9/28/2017 16:44,479,9 Ave & W 45 St,3255,8 Ave & W 31 St
10483,1031,9/28/2017 16:37,9/28/2017 16:54,3458,W 55 St & 6 Ave,3255,8 Ave & W 31 St
10484,275,9/28/2017 16:37,9/28/2017 16:42,3258,W 27 St & 10 Ave,3255,8 Ave & W 31 St
10485,299,9/28/2017 16:38,9/28/2017 16:43,474,5 Ave & E 29 St,3255,8 Ave & W 31 St
10486,522,9/28/2017 16:38,9/28/2017 16:47,484,W 44 St & 5 Ave,3255,8 Ave & W 31 St
10487,1020,9/28/2017 16:38,9/28/2017 16:55,252,MacDougal St & Washington Sq,3255,8 Ave & W 31 St
10488,714,9/28/2017 16:38,9/28/2017 16:50,167,E 39 St & 3 Ave,3255,8 Ave & W 31 St
10489,969,9/28/2017 16:38,9/28/2017 16:54,3474,6 Ave & Spring St,3255,8 Ave & W 31 St
10490,742,9/28/2017 16:39,9/28/2017 16:52,537,Lexington Ave & E 24 St,3255,8 Ave & W 31 St
10491,316,9/28/2017 16:40,9/28/2017 16:45,526,E 33 St & 5 Ave,3255,8 Ave & W 31 St
10492,536,9/28/2017 16:40,9/28/2017 16:49,491,E 24 St & Park Ave S,3255,8 Ave & W 31 St
10493,982,9/28/2017 16:40,9/28/2017 16:57,504,1 Ave & E 16 St,3255,8 Ave & W 31 St
10494,489,9/28/2017 16:41,9/28/2017 16:49,402,Broadway & E 22 St,3255,8 Ave & W 31 St
10495,885,9/28/2017 16:41,9/28/2017 16:56,487,E 20 St & FDR Drive,3255,8 Ave & W 31 St
10496,315,9/28/2017 16:42,9/28/2017 16:47,474,5 Ave & E 29 St,3255,8 Ave & W 31 St
10497,788,9/28/2017 16:42,9/28/2017 16:56,297,E 15 St & 3 Ave,3255,8 Ave & W 31 St
10498,1462,9/28/2017 16:43,9/28/2017 17:07,426,West St & Chambers St,3255,8 Ave & W 31 St
10499,877,9/28/2017 16:43,9/28/2017 16:58,3427,Lafayette St & Jersey St,3255,8 Ave & W 31 St
10500,232,9/28/2017 16:44,9/28/2017 16:47,3255,8 Ave & W 31 St,3255,8 Ave & W 31 St
10501,491,9/28/2017 16:44,9/28/2017 16:52,434,9 Ave & W 18 St,3255,8 Ave & W 31 St
10502,336,9/28/2017 16:45,9/28/2017 16:50,3258,W 27 St & 10 Ave,3255,8 Ave & W 31 St
10503,153,9/28/2017 16:45,9/28/2017 16:47,3255,8 Ave & W 31 St,3255,8 Ave & W 31 St
10504,765,9/28/2017 16:46,9/28/2017 16:59,520,W 52 St & 5 Ave,3255,8 Ave & W 31 St
10505,991,9/28/2017 16:46,9/28/2017 17:02,530,11 Ave & W 59 St,3255,8 Ave & W 31 St
10506,415,9/28/2017 16:46,9/28/2017 16:53,3428,8 Ave & W 16 St,3255,8 Ave & W 31 St
10507,385,9/28/2017 16:47,9/28/2017 16:53,458,11 Ave & W 27 St,3255,8 Ave & W 31 St
10508,444,9/28/2017 16:47,9/28/2017 16:54,284,Greenwich Ave & 8 Ave,3255,8 Ave & W 31 St
10509,1512,9/28/2017 16:47,9/28/2017 17:12,524,W 43 St & 6 Ave,3255,8 Ave & W 31 St
10510,1926,9/28/2017 16:47,9/28/2017 17:19,337,Old Slip & Front St,3255,8 Ave & W 31 St
10511,1568,9/28/2017 16:47,9/28/2017 17:13,304,Broadway & Battery Pl,3255,8 Ave & W 31 St
10512,343,9/28/2017 16:48,9/28/2017 16:54,458,11 Ave & W 27 St,3255,8 Ave & W 31 St
10513,662,9/28/2017 16:48,9/28/2017 16:59,435,W 21 St & 6 Ave,3255,8 Ave & W 31 St
10514,682,9/28/2017 16:48,9/28/2017 17:00,347,Greenwich St & W Houston St,3255,8 Ave & W 31 St
10515,666,9/28/2017 16:48,9/28/2017 16:59,347,Greenwich St & W Houston St,3255,8 Ave & W 31 St
10516,619,9/28/2017 16:49,9/28/2017 16:59,3233,E 48 St & 5 Ave,3255,8 Ave & W 31 St
10517,570,9/28/2017 16:49,9/28/2017 16:59,540,Lexington Ave & E 29 St,3255,8 Ave & W 31 St
10518,705,9/28/2017 16:51,9/28/2017 17:03,495,W 47 St & 10 Ave,3255,8 Ave & W 31 St
10519,483,9/28/2017 16:52,9/28/2017 17:00,459,W 20 St & 11 Ave,3255,8 Ave & W 31 St
10520,534,9/28/2017 16:52,9/28/2017 17:01,450,W 49 St & 8 Ave,3255,8 Ave & W 31 St
10521,415,9/28/2017 16:52,9/28/2017 16:59,116,W 17 St & 8 Ave,3255,8 Ave & W 31 St
10522,350,9/28/2017 16:53,9/28/2017 16:58,462,W 22 St & 10 Ave,3255,8 Ave & W 31 St
10523,1029,9/28/2017 16:53,9/28/2017 17:10,3244,University Pl & E 8 St,3255,8 Ave & W 31 St
10524,1012,9/28/2017 16:53,9/28/2017 17:10,3233,E 48 St & 5 Ave,3255,8 Ave & W 31 St
10525,295,9/28/2017 16:54,9/28/2017 16:59,458,11 Ave & W 27 St,3255,8 Ave & W 31 St
10526,595,9/28/2017 16:54,9/28/2017 17:04,127,Barrow St & Hudson St,3255,8 Ave & W 31 St
10527,351,9/28/2017 16:55,9/28/2017 17:01,474,5 Ave & E 29 St,3255,8 Ave & W 31 St
10528,772,9/28/2017 16:55,9/28/2017 17:08,522,E 51 St & Lexington Ave,3255,8 Ave & W 31 St
10529,2768,9/28/2017 16:55,9/28/2017 17:41,472,E 32 St & Park Ave,3255,8 Ave & W 31 St
10530,659,9/28/2017 16:56,9/28/2017 17:07,405,Washington St & Gansevoort St,3255,8 Ave & W 31 St
10531,681,9/28/2017 16:56,9/28/2017 17:07,127,Barrow St & Hudson St,3255,8 Ave & W 31 St
10532,678,9/28/2017 16:56,9/28/2017 17:07,127,Barrow St & Hudson St,3255,8 Ave & W 31 St
10533,269,9/28/2017 16:56,9/28/2017 17:01,474,5 Ave & E 29 St,3255,8 Ave & W 31 St
10534,680,9/28/2017 16:57,9/28/2017 17:08,518,E 39 St & 2 Ave,3255,8 Ave & W 31 St
10535,832,9/28/2017 16:57,9/28/2017 17:11,359,E 47 St & Park Ave,3255,8 Ave & W 31 St
10536,361,9/28/2017 16:57,9/28/2017 17:03,444,Broadway & W 24 St,3255,8 Ave & W 31 St
10537,435,9/28/2017 16:57,9/28/2017 17:04,459,W 20 St & 11 Ave,3255,8 Ave & W 31 St
10538,630,9/28/2017 16:58,9/28/2017 17:09,497,E 17 St & Broadway,3255,8 Ave & W 31 St
10539,870,9/28/2017 16:59,9/28/2017 17:13,3436,Greenwich St & Hubert St,3255,8 Ave & W 31 St
10540,556,9/28/2017 16:59,9/28/2017 17:09,496,E 16 St & 5 Ave,3255,8 Ave & W 31 St
10541,1452,9/28/2017 17:00,9/28/2017 17:24,387,Centre St & Chambers St,3255,8 Ave & W 31 St
10542,557,9/28/2017 17:00,9/28/2017 17:09,450,W 49 St & 8 Ave,3255,8 Ave & W 31 St
10543,986,9/28/2017 17:01,9/28/2017 17:18,3161,W 76 St & Columbus Ave,3255,8 Ave & W 31 St
10544,1000,9/28/2017 17:02,9/28/2017 17:19,3458,W 55 St & 6 Ave,3255,8 Ave & W 31 St
10545,506,9/28/2017 17:02,9/28/2017 17:11,537,Lexington Ave & E 24 St,3255,8 Ave & W 31 St
10546,445,9/28/2017 17:02,9/28/2017 17:10,212,W 16 St & The High Line,3255,8 Ave & W 31 St
10547,315,9/28/2017 17:03,9/28/2017 17:08,474,5 Ave & E 29 St,3255,8 Ave & W 31 St
10548,1325,9/28/2017 17:03,9/28/2017 17:25,304,Broadway & Battery Pl,3255,8 Ave & W 31 St
10549,409,9/28/2017 17:03,9/28/2017 17:10,116,W 17 St & 8 Ave,3255,8 Ave & W 31 St
10550,1461,9/28/2017 17:04,9/28/2017 17:28,3255,8 Ave & W 31 St,3255,8 Ave & W 31 St
10551,461,9/28/2017 17:04,9/28/2017 17:12,491,E 24 St & Park Ave S,3255,8 Ave & W 31 St
10552,1307,9/28/2017 17:04,9/28/2017 17:26,3002,South End Ave & Liberty St,3255,8 Ave & W 31 St
10553,619,9/28/2017 17:05,9/28/2017 17:15,168,W 18 St & 6 Ave,3255,8 Ave & W 31 St
10554,2037,9/28/2017 17:05,9/28/2017 17:39,309,Murray St & West St,3255,8 Ave & W 31 St
10555,1935,9/28/2017 17:05,9/28/2017 17:37,351,Front St & Maiden Ln,3255,8 Ave & W 31 St
10556,875,9/28/2017 17:05,9/28/2017 17:20,484,W 44 St & 5 Ave,3255,8 Ave & W 31 St
10557,664,9/28/2017 17:06,9/28/2017 17:17,3233,E 48 St & 5 Ave,3255,8 Ave & W 31 St
10558,287,9/28/2017 17:06,9/28/2017 17:11,465,Broadway & W 41 St,3255,8 Ave & W 31 St
10559,297,9/28/2017 17:06,9/28/2017 17:11,116,W 17 St & 8 Ave,3255,8 Ave & W 31 St
10560,354,9/28/2017 17:06,9/28/2017 17:12,434,9 Ave & W 18 St,3255,8 Ave & W 31 St
10561,242,9/28/2017 17:08,9/28/2017 17:12,3428,8 Ave & W 16 St,3255,8 Ave & W 31 St
10562,1562,9/28/2017 17:08,9/28/2017 17:34,3255,8 Ave & W 31 St,3255,8 Ave & W 31 St
10563,1002,9/28/2017 17:10,9/28/2017 17:27,520,W 52 St & 5 Ave,3255,8 Ave & W 31 St
10564,422,9/28/2017 17:11,9/28/2017 17:18,450,W 49 St & 8 Ave,3255,8 Ave & W 31 St
10565,1344,9/28/2017 17:11,9/28/2017 17:34,328,Watts St & Greenwich St,3255,8 Ave & W 31 St
10566,811,9/28/2017 17:12,9/28/2017 17:25,347,Greenwich St & W Houston St,3255,8 Ave & W 31 St
10567,324,9/28/2017 17:12,9/28/2017 17:18,474,5 Ave & E 29 St,3255,8 Ave & W 31 St
10568,1898,9/28/2017 17:12,9/28/2017 17:44,534,Water - Whitehall Plaza,3255,8 Ave & W 31 St
10569,598,9/28/2017 17:13,9/28/2017 17:23,500,Broadway & W 51 St,3255,8 Ave & W 31 St
10570,815,9/28/2017 17:13,9/28/2017 17:27,347,Greenwich St & W Houston St,3255,8 Ave & W 31 St
10571,551,9/28/2017 17:14,9/28/2017 17:23,3472,W 15 St & 10 Ave,3255,8 Ave & W 31 St
10572,840,9/28/2017 17:14,9/28/2017 17:28,72,W 52 St & 11 Ave,3255,8 Ave & W 31 St
10573,2819,9/28/2017 17:15,9/28/2017 18:02,3529,Lenox Ave & W 130 St,3255,8 Ave & W 31 St
10574,421,9/28/2017 17:15,9/28/2017 17:22,3472,W 15 St & 10 Ave,3255,8 Ave & W 31 St
10575,1024,9/28/2017 17:16,9/28/2017 17:33,327,Vesey Pl & River Terrace,3255,8 Ave & W 31 St
10576,287,9/28/2017 17:16,9/28/2017 17:21,116,W 17 St & 8 Ave,3255,8 Ave & W 31 St
10577,1481,9/28/2017 17:17,9/28/2017 17:41,330,Reade St & Broadway,3255,8 Ave & W 31 St
10578,591,9/28/2017 17:17,9/28/2017 17:27,3472,W 15 St & 10 Ave,3255,8 Ave & W 31 St
10579,960,9/28/2017 17:17,9/28/2017 17:33,2010,Grand St & Greene St,3255,8 Ave & W 31 St
10580,884,9/28/2017 17:17,9/28/2017 17:32,3427,Lafayette St & Jersey St,3255,8 Ave & W 31 St
10581,507,9/28/2017 17:17,9/28/2017 17:25,458,11 Ave & W 27 St,3255,8 Ave & W 31 St
10582,859,9/28/2017 17:17,9/28/2017 17:32,3223,E 55 St & 3 Ave,3255,8 Ave & W 31 St
10583,349,9/28/2017 17:17,9/28/2017 17:23,458,11 Ave & W 27 St,3255,8 Ave & W 31 St
10584,253,9/28/2017 17:18,9/28/2017 17:23,3258,W 27 St & 10 Ave,3255,8 Ave & W 31 St
10585,209,9/28/2017 17:19,9/28/2017 17:22,453,W 22 St & 8 Ave,3255,8 Ave & W 31 St
10586,334,9/28/2017 17:19,9/28/2017 17:24,3428,8 Ave & W 16 St,3255,8 Ave & W 31 St
10587,952,9/28/2017 17:19,9/28/2017 17:34,3458,W 55 St & 6 Ave,3255,8 Ave & W 31 St
10588,724,9/28/2017 17:19,9/28/2017 17:32,402,Broadway & E 22 St,3255,8 Ave & W 31 St
10589,536,9/28/2017 17:20,9/28/2017 17:29,3443,W 52 St & 6 Ave,3255,8 Ave & W 31 St
10590,316,9/28/2017 17:21,9/28/2017 17:27,458,11 Ave & W 27 St,3255,8 Ave & W 31 St
10591,630,9/28/2017 17:21,9/28/2017 17:32,503,E 20 St & Park Ave,3255,8 Ave & W 31 St
10592,365,9/28/2017 17:21,9/28/2017 17:27,482,W 15 St & 7 Ave,3255,8 Ave & W 31 St
10593,316,9/28/2017 17:22,9/28/2017 17:27,434,9 Ave & W 18 St,3255,8 Ave & W 31 St
10594,1049,9/28/2017 17:23,9/28/2017 17:40,359,E 47 St & Park Ave,3255,8 Ave & W 31 St
10595,584,9/28/2017 17:24,9/28/2017 17:33,3260,Mercer St & Bleecker St,3255,8 Ave & W 31 St
10596,1047,9/28/2017 17:26,9/28/2017 17:43,3427,Lafayette St & Jersey St,3255,8 Ave & W 31 St
10597,1022,9/28/2017 17:26,9/28/2017 17:43,327,Vesey Pl & River Terrace,3255,8 Ave & W 31 St
10598,304,9/28/2017 17:26,9/28/2017 17:31,458,11 Ave & W 27 St,3255,8 Ave & W 31 St
10599,542,9/28/2017 17:27,9/28/2017 17:36,358,Christopher St & Greenwich St,3255,8 Ave & W 31 St
10600,692,9/28/2017 17:28,9/28/2017 17:39,174,E 25 St & 1 Ave,3255,8 Ave & W 31 St
10601,702,9/28/2017 17:28,9/28/2017 17:39,507,E 25 St & 2 Ave,3255,8 Ave & W 31 St
10602,677,9/28/2017 17:28,9/28/2017 17:39,469,Broadway & W 53 St,3255,8 Ave & W 31 St
10603,489,9/28/2017 17:29,9/28/2017 17:38,484,W 44 St & 5 Ave,3255,8 Ave & W 31 St
10604,569,9/28/2017 17:29,9/28/2017 17:39,459,W 20 St & 11 Ave,3255,8 Ave & W 31 St
10605,522,9/28/2017 17:30,9/28/2017 17:39,465,Broadway & W 41 St,3255,8 Ave & W 31 St
10606,857,9/28/2017 17:31,9/28/2017 17:45,518,E 39 St & 2 Ave,3255,8 Ave & W 31 St
10607,723,9/28/2017 17:31,9/28/2017 17:43,496,E 16 St & 5 Ave,3255,8 Ave & W 31 St
10608,559,9/28/2017 17:31,9/28/2017 17:41,484,W 44 St & 5 Ave,3255,8 Ave & W 31 St
10609,549,9/28/2017 17:32,9/28/2017 17:41,519,Pershing Square North,3255,8 Ave & W 31 St
10610,301,9/28/2017 17:34,9/28/2017 17:39,458,11 Ave & W 27 St,3255,8 Ave & W 31 St
10611,781,9/28/2017 17:34,9/28/2017 17:47,377,6 Ave & Canal St,3255,8 Ave & W 31 St
10612,967,9/28/2017 17:34,9/28/2017 17:50,281,Grand Army Plaza & Central Park S,3255,8 Ave & W 31 St
10613,308,9/28/2017 17:34,9/28/2017 17:39,116,W 17 St & 8 Ave,3255,8 Ave & W 31 St
10614,338,9/28/2017 17:34,9/28/2017 17:40,3428,8 Ave & W 16 St,3255,8 Ave & W 31 St
10615,465,9/28/2017 17:34,9/28/2017 17:42,459,W 20 St & 11 Ave,3255,8 Ave & W 31 St
10616,1796,9/28/2017 17:35,9/28/2017 18:05,315,South St & Gouverneur Ln,3255,8 Ave & W 31 St
10617,788,9/28/2017 17:35,9/28/2017 17:48,359,E 47 St & Park Ave,3255,8 Ave & W 31 St
10618,769,9/28/2017 17:35,9/28/2017 17:48,359,E 47 St & Park Ave,3255,8 Ave & W 31 St
10619,911,9/28/2017 17:36,9/28/2017 17:51,127,Barrow St & Hudson St,3255,8 Ave & W 31 St
10620,1668,9/28/2017 17:37,9/28/2017 18:05,534,Water - Whitehall Plaza,3255,8 Ave & W 31 St
10621,751,9/28/2017 17:37,9/28/2017 17:49,504,1 Ave & E 16 St,3255,8 Ave & W 31 St
10622,661,9/28/2017 17:37,9/28/2017 17:48,520,W 52 St & 5 Ave,3255,8 Ave & W 31 St
10623,530,9/28/2017 17:40,9/28/2017 17:48,405,Washington St & Gansevoort St,3255,8 Ave & W 31 St
10624,293,9/28/2017 17:40,9/28/2017 17:45,470,W 20 St & 8 Ave,3255,8 Ave & W 31 St
10625,1247,9/28/2017 17:40,9/28/2017 18:00,3436,Greenwich St & Hubert St,3255,8 Ave & W 31 St
10626,482,9/28/2017 17:40,9/28/2017 17:48,462,W 22 St & 10 Ave,3255,8 Ave & W 31 St
10627,406,9/28/2017 17:41,9/28/2017 17:47,458,11 Ave & W 27 St,3255,8 Ave & W 31 St
10628,1022,9/28/2017 17:41,9/28/2017 17:58,3474,6 Ave & Spring St,3255,8 Ave & W 31 St
10629,585,9/28/2017 17:42,9/28/2017 17:52,459,W 20 St & 11 Ave,3255,8 Ave & W 31 St
10630,257,9/28/2017 17:44,9/28/2017 17:48,3428,8 Ave & W 16 St,3255,8 Ave & W 31 St
10631,485,9/28/2017 17:44,9/28/2017 17:53,519,Pershing Square North,3255,8 Ave & W 31 St
10632,557,9/28/2017 17:44,9/28/2017 17:54,480,W 53 St & 10 Ave,3255,8 Ave & W 31 St
10633,952,9/28/2017 17:46,9/28/2017 18:02,497,E 17 St & Broadway,3255,8 Ave & W 31 St
10634,1606,9/28/2017 17:47,9/28/2017 18:14,330,Reade St & Broadway,3255,8 Ave & W 31 St
10635,535,9/28/2017 17:47,9/28/2017 17:56,477,W 41 St & 8 Ave,3255,8 Ave & W 31 St
10636,1429,9/28/2017 17:53,9/28/2017 18:17,79,Franklin St & W Broadway,3255,8 Ave & W 31 St
10637,470,9/28/2017 17:53,9/28/2017 18:01,434,9 Ave & W 18 St,3255,8 Ave & W 31 St
10638,640,9/28/2017 17:53,9/28/2017 18:03,474,5 Ave & E 29 St,3255,8 Ave & W 31 St
10639,414,9/28/2017 17:53,9/28/2017 18:00,3428,8 Ave & W 16 St,3255,8 Ave & W 31 St
10640,1382,9/28/2017 17:54,9/28/2017 18:17,3356,Amsterdam Ave & W 66 St,3255,8 Ave & W 31 St
10641,564,9/28/2017 17:54,9/28/2017 18:04,491,E 24 St & Park Ave S,3255,8 Ave & W 31 St
10642,512,9/28/2017 17:55,9/28/2017 18:04,459,W 20 St & 11 Ave,3255,8 Ave & W 31 St
10643,590,9/28/2017 17:56,9/28/2017 18:06,519,Pershing Square North,3255,8 Ave & W 31 St
10644,726,9/28/2017 17:57,9/28/2017 18:09,402,Broadway & E 22 St,3255,8 Ave & W 31 St
10645,872,9/28/2017 17:57,9/28/2017 18:11,328,Watts St & Greenwich St,3255,8 Ave & W 31 St
10646,325,9/28/2017 17:57,9/28/2017 18:03,3428,8 Ave & W 16 St,3255,8 Ave & W 31 St
10647,188,9/28/2017 18:02,9/28/2017 18:05,492,W 33 St & 7 Ave,3255,8 Ave & W 31 St
10648,334,9/28/2017 18:02,9/28/2017 18:08,3428,8 Ave & W 16 St,3255,8 Ave & W 31 St
10649,289,9/28/2017 18:02,9/28/2017 18:07,3441,10 Hudson Yards,3255,8 Ave & W 31 St
10650,352,9/28/2017 18:03,9/28/2017 18:08,2021,W 45 St & 8 Ave,3255,8 Ave & W 31 St
10651,371,9/28/2017 18:07,9/28/2017 18:14,474,5 Ave & E 29 St,3255,8 Ave & W 31 St
10652,596,9/28/2017 18:09,9/28/2017 18:19,238,Bank St & Washington St,3255,8 Ave & W 31 St
10653,948,9/28/2017 18:10,9/28/2017 18:26,3244,University Pl & E 8 St,3255,8 Ave & W 31 St
10654,372,9/28/2017 18:10,9/28/2017 18:17,458,11 Ave & W 27 St,3255,8 Ave & W 31 St
10655,625,9/28/2017 18:11,9/28/2017 18:21,127,Barrow St & Hudson St,3255,8 Ave & W 31 St
10656,328,9/28/2017 18:12,9/28/2017 18:17,3258,W 27 St & 10 Ave,3255,8 Ave & W 31 St
10657,519,9/28/2017 18:12,9/28/2017 18:21,514,12 Ave & W 40 St,3255,8 Ave & W 31 St
10658,447,9/28/2017 18:13,9/28/2017 18:20,168,W 18 St & 6 Ave,3255,8 Ave & W 31 St
10659,426,9/28/2017 18:14,9/28/2017 18:21,462,W 22 St & 10 Ave,3255,8 Ave & W 31 St
10660,929,9/28/2017 18:15,9/28/2017 18:30,517,Pershing Square South,3255,8 Ave & W 31 St
10661,309,9/28/2017 18:16,9/28/2017 18:21,3428,8 Ave & W 16 St,3255,8 Ave & W 31 St
10662,291,9/28/2017 18:17,9/28/2017 18:22,444,Broadway & W 24 St,3255,8 Ave & W 31 St
10663,556,9/28/2017 18:19,9/28/2017 18:28,3428,8 Ave & W 16 St,3255,8 Ave & W 31 St
10664,377,9/28/2017 18:19,9/28/2017 18:25,116,W 17 St & 8 Ave,3255,8 Ave & W 31 St
10665,175,9/28/2017 18:20,9/28/2017 18:23,3258,W 27 St & 10 Ave,3255,8 Ave & W 31 St
10666,479,9/28/2017 18:20,9/28/2017 18:28,434,9 Ave & W 18 St,3255,8 Ave & W 31 St
10667,701,9/28/2017 18:21,9/28/2017 18:33,545,E 23 St & 1 Ave,3255,8 Ave & W 31 St
10668,1639,9/28/2017 18:22,9/28/2017 18:49,229,Great Jones St,3255,8 Ave & W 31 St
10669,333,9/28/2017 18:23,9/28/2017 18:28,458,11 Ave & W 27 St,3255,8 Ave & W 31 St
10670,739,9/28/2017 18:23,9/28/2017 18:35,127,Barrow St & Hudson St,3255,8 Ave & W 31 St
10671,1601,9/28/2017 18:24,9/28/2017 18:50,229,Great Jones St,3255,8 Ave & W 31 St
10672,673,9/28/2017 18:25,9/28/2017 18:36,173,Broadway & W 49 St,3255,8 Ave & W 31 St
10673,507,9/28/2017 18:25,9/28/2017 18:34,450,W 49 St & 8 Ave,3255,8 Ave & W 31 St
10674,595,9/28/2017 18:26,9/28/2017 18:36,459,W 20 St & 11 Ave,3255,8 Ave & W 31 St
10675,2104,9/28/2017 18:27,9/28/2017 19:02,3258,W 27 St & 10 Ave,3255,8 Ave & W 31 St
10676,814,9/28/2017 18:27,9/28/2017 18:41,508,W 46 St & 11 Ave,3255,8 Ave & W 31 St
10677,218,9/28/2017 18:30,9/28/2017 18:33,505,6 Ave & W 33 St,3255,8 Ave & W 31 St
10678,318,9/28/2017 18:30,9/28/2017 18:35,458,11 Ave & W 27 St,3255,8 Ave & W 31 St
10679,1117,9/28/2017 18:30,9/28/2017 18:49,426,West St & Chambers St,3255,8 Ave & W 31 St
10680,284,9/28/2017 18:34,9/28/2017 18:38,116,W 17 St & 8 Ave,3255,8 Ave & W 31 St
10681,876,9/28/2017 18:37,9/28/2017 18:51,369,Washington Pl & 6 Ave,3255,8 Ave & W 31 St
10682,1273,9/28/2017 18:37,9/28/2017 18:58,426,West St & Chambers St,3255,8 Ave & W 31 St
10683,497,9/28/2017 18:38,9/28/2017 18:46,284,Greenwich Ave & 8 Ave,3255,8 Ave & W 31 St
10684,570,9/28/2017 18:39,9/28/2017 18:49,479,9 Ave & W 45 St,3255,8 Ave & W 31 St
10685,357,9/28/2017 18:41,9/28/2017 18:47,434,9 Ave & W 18 St,3255,8 Ave & W 31 St
10686,1434,9/28/2017 18:42,9/28/2017 19:06,195,Liberty St & Broadway,3255,8 Ave & W 31 St
10687,395,9/28/2017 18:43,9/28/2017 18:50,470,W 20 St & 8 Ave,3255,8 Ave & W 31 St
10688,603,9/28/2017 18:44,9/28/2017 18:54,459,W 20 St & 11 Ave,3255,8 Ave & W 31 St
10689,1146,9/28/2017 18:45,9/28/2017 19:04,327,Vesey Pl & River Terrace,3255,8 Ave & W 31 St
10690,439,9/28/2017 18:46,9/28/2017 18:53,458,11 Ave & W 27 St,3255,8 Ave & W 31 St
10691,288,9/28/2017 18:46,9/28/2017 18:51,470,W 20 St & 8 Ave,3255,8 Ave & W 31 St
10692,3060,9/28/2017 18:47,9/28/2017 19:38,253,W 13 St & 5 Ave,3255,8 Ave & W 31 St
10693,1290,9/28/2017 18:48,9/28/2017 19:09,328,Watts St & Greenwich St,3255,8 Ave & W 31 St
10694,397,9/28/2017 18:50,9/28/2017 18:56,116,W 17 St & 8 Ave,3255,8 Ave & W 31 St
10695,1645,9/28/2017 18:51,9/28/2017 19:18,3002,South End Ave & Liberty St,3255,8 Ave & W 31 St
10696,539,9/28/2017 18:51,9/28/2017 19:00,3428,8 Ave & W 16 St,3255,8 Ave & W 31 St
10697,278,9/28/2017 18:51,9/28/2017 18:56,458,11 Ave & W 27 St,3255,8 Ave & W 31 St
10698,190,9/28/2017 18:53,9/28/2017 18:56,446,W 24 St & 7 Ave,3255,8 Ave & W 31 St
10699,744,9/28/2017 18:53,9/28/2017 19:05,423,W 54 St & 9 Ave,3255,8 Ave & W 31 St
10700,988,9/28/2017 18:54,9/28/2017 19:10,128,MacDougal St & Prince St,3255,8 Ave & W 31 St
10701,505,9/28/2017 18:55,9/28/2017 19:04,3428,8 Ave & W 16 St,3255,8 Ave & W 31 St
10702,1643,9/28/2017 18:56,9/28/2017 19:23,376,John St & William St,3255,8 Ave & W 31 St
10703,387,9/28/2017 19:01,9/28/2017 19:08,458,11 Ave & W 27 St,3255,8 Ave & W 31 St
10704,426,9/28/2017 19:04,9/28/2017 19:11,3428,8 Ave & W 16 St,3255,8 Ave & W 31 St
10705,4966,9/28/2017 19:05,9/28/2017 20:28,458,11 Ave & W 27 St,3255,8 Ave & W 31 St
10706,441,9/28/2017 19:07,9/28/2017 19:14,3428,8 Ave & W 16 St,3255,8 Ave & W 31 St
10707,817,9/28/2017 19:08,9/28/2017 19:22,346,Bank St & Hudson St,3255,8 Ave & W 31 St
10708,1585,9/28/2017 19:08,9/28/2017 19:35,3233,E 48 St & 5 Ave,3255,8 Ave & W 31 St
10709,549,9/28/2017 19:10,9/28/2017 19:20,346,Bank St & Hudson St,3255,8 Ave & W 31 St
10710,368,9/28/2017 19:15,9/28/2017 19:21,509,9 Ave & W 22 St,3255,8 Ave & W 31 St
10711,531,9/28/2017 19:16,9/28/2017 19:25,459,W 20 St & 11 Ave,3255,8 Ave & W 31 St
10712,330,9/28/2017 19:22,9/28/2017 19:28,435,W 21 St & 6 Ave,3255,8 Ave & W 31 St
10713,1134,9/28/2017 19:23,9/28/2017 19:41,3259,9 Ave & W 28 St,3255,8 Ave & W 31 St
10714,1366,9/28/2017 19:23,9/28/2017 19:46,3301,Columbus Ave & W 95 St,3255,8 Ave & W 31 St
10715,464,9/28/2017 19:24,9/28/2017 19:32,459,W 20 St & 11 Ave,3255,8 Ave & W 31 St
10716,431,9/28/2017 19:24,9/28/2017 19:31,459,W 20 St & 11 Ave,3255,8 Ave & W 31 St
10717,1355,9/28/2017 19:30,9/28/2017 19:53,377,6 Ave & Canal St,3255,8 Ave & W 31 St
10718,264,9/28/2017 19:27,9/28/2017 19:32,116,W 17 St & 8 Ave,3255,8 Ave & W 31 St
10719,395,9/28/2017 19:28,9/28/2017 19:35,116,W 17 St & 8 Ave,3255,8 Ave & W 31 St
10720,203,9/28/2017 19:35,9/28/2017 19:38,442,W 27 St & 7 Ave,3255,8 Ave & W 31 St
10721,1398,9/28/2017 19:42,9/28/2017 20:05,3002,South End Ave & Liberty St,3255,8 Ave & W 31 St
10722,377,9/28/2017 19:45,9/28/2017 19:51,453,W 22 St & 8 Ave,3255,8 Ave & W 31 St
10723,539,9/28/2017 19:49,9/28/2017 19:58,284,Greenwich Ave & 8 Ave,3255,8 Ave & W 31 St
